Aluminium,Elevation,Nitrogen,Organic Carbon,PH,Soil Moisture,Texture,Variance,Yield,cluster
55,1678,104,9,58,6.255380154,1,0.02148136497,0.9840499759,3
51,1688,89,5,59,7.908875465,6,0.02364782058,1.259600043,4
44,724,63,2,61,5.142932415,6,0.004160505254,0.8959500194,1
46,1205,67,2,66,4.530303001,6,0.0187532343,1.240650058,1
44,985,49,2,63,5.912354946,6,0.02454078011,1.220849991,1
55,2291,101,4,59,19.86532021,4,0.4704070985,3.477649927,0
54,1964,99,4,63,8.606864929,4,0.04292767122,1.716150045,4
45,684,59,2,67,5.912354946,6,0.009273531847,1.171049953,1
47,195,69,2,56,6.394533634,6,0.0105173653,1.124750018,1
54,2204,91,5,60,18.46917534,1,0.4135626256,3.419650078,0
55,2532,149,8,55,17.76881218,4,0.3480242789,3.023149967,0
48,1123,56,2,66,5.945804596,6,0.009716880508,1.215749979,1
56,1841,93,5,58,19.92481995,1,0.3115583062,2.986299992,0
49,1479,71,4,62,10.61996555,3,0.02946765348,1.311450005,4
45,2330,131,8,53,12.78227234,4,0.00708036311,1.970149994,3
45,24,61,2,66,5.248128891,9,0.009674728848,1.054350019,1
46,134,61,2,59,6.394533634,6,0.0226047039,1.37895,1
55,1956,120,6,56,13.96080685,1,0.5162262321,3.47239995,0
47,248,57,2,63,6.394533634,6,0.02645910159,1.290899992,1
57,1291,66,3,55,22.06632042,4,0.01932862774,1.759349942,2
47,214,55,2,60,5.898396492,6,0.0345344916,1.546300054,1
57,1846,94,5,57,18.35881233,1,0.01520484313,1.885149956,2
57,1627,76,5,54,21.88551903,1,0.03110911325,1.988899946,2
49,826,66,2,66,5.208451271,3,0.002943701344,0.9348499775,1
54,2060,100,4,64,16.18502426,4,0.2046578974,2.712300062,4
47,72,72,2,64,3.873099566,9,0.01971882768,1.396900058,1
58,1453,94,4,54,22.19878006,1,0.01633528061,1.703649998,2
56,1436,68,3,59,20.47533417,4,0.04694127291,1.90139997,2
61,2145,133,7,58,15.74886227,4,0.04064528272,1.764000058,3
59,1413,107,4,56,13.87384796,1,0.04661650211,1.352450013,2
49,1503,77,2,68,7.467814445,6,0.06347197294,1.590199947,4
54,2510,130,7,62,9.351313591,4,0.04748701677,1.343950033,3
48,685,56,4,64,4.792830467,6,0.006047501229,0.893599987,1
56,1289,77,5,58,21.16743279,1,0.02214730158,1.496749997,2
51,1844,96,4,66,8.919608116,4,0.04132689908,1.767099977,4
46,159,71,2,62,4.577061176,9,0.01032933965,0.867749989,1
47,1033,75,3,67,6.748383045,1,0.007784910966,0.9136000276,4
55,1213,77,4,55,22.06632042,4,0.03521480039,1.814550042,2
50,588,61,2,66,4.397960186,6,0.01019280776,1.253499985,1
58,1910,113,6,56,20.81811714,1,0.01799056679,1.692849994,3
50,1675,71,2,74,10.85290432,6,0.05709875003,1.318249941,4
59,2698,132,7,56,16.18502426,4,0.2749402821,2.56885004,3
47,674,50,2,68,7.68307972,6,0.02184246667,1.304999948,1
47,160,52,2,69,5.656566143,6,0.02959851176,1.300549984,1
44,981,74,3,64,4.234931946,1,0.004115455318,0.9784500003,4
52,723,84,5,64,11.45661259,4,0.03598577529,1.56280005,4
50,787,76,3,71,6.031561852,4,0.01060625724,0.8647999763,4
47,764,73,4,67,5.370063782,4,0.03289045766,1.628399968,1
56,1253,85,4,62,13.50076485,1,0.06580615044,1.501000047,2
47,1000,75,4,59,4.643328667,6,0.01313761156,1.003450036,1
46,699,66,2,62,5.005792141,6,0.005399938673,0.8471500278,1
46,497,55,2,65,4.822091579,6,0.003242677776,0.8018000126,1
44,2333,135,7,55,12.68871689,4,0.008260170929,1.998550057,3
46,115,73,2,61,5.248128891,6,0.01035891101,1.393049955,1
51,2353,124,5,59,11.64798927,4,0.05130036175,1.83949995,3
55,1366,73,4,57,11.69568157,4,0.01176848635,1.539649963,2
52,1821,88,4,57,6.495947361,3,0.01845591143,1.31614995,4
55,1298,82,6,58,21.16743279,1,0.01199733652,1.53184998,2
46,771,53,2,69,6.537003994,6,0.01461275201,1.187000036,1
48,803,66,2,59,7.766949654,3,0.01754389144,1.371299982,1
45,189,50,2,62,6.372194767,9,0.006846047938,0.8788499832,1
56,2141,126,9,56,20.57894135,1,0.01058154926,1.915300012,3
46,749,52,2,64,6.17125845,6,0.001998074586,0.9610000253,1
48,780,65,2,74,7.68307972,1,0.01656735688,1.372849941,4
57,1605,79,4,57,21.88551903,1,0.03370182216,2.038850069,2
56,2793,136,6,54,18.1607132,4,0.3890420198,2.963000059,0
60,1768,119,7,54,14.79787159,1,0.05427045003,1.380049944,3
50,1725,99,3,63,6.469658852,1,0.04057596251,1.676349998,4
54,1180,72,4,57,20.47533417,4,0.02373598143,1.794800043,2
56,2254,92,5,64,4.267194271,4,0.03553250059,0.9213500023,4
45,926,55,2,61,5.912354946,6,0.0258053001,1.239750028,1
43,952,70,2,61,5.05257988,3,0.009355293587,0.9463499784,1
46,176,53,2,65,5.36279583,9,0.02694608457,1.074650049,1
47,189,67,2,61,6.565292358,9,0.01221893076,1.179399967,1
49,954,75,3,73,4.266050816,1,0.03430519253,1.54155004,4
55,1266,63,4,55,20.47533417,4,0.030471595,1.812849998,2
44,81,96,2,62,8.313504219,6,0.02271888219,1.430250049,1
44,779,55,3,66,6.190820217,6,0.0183596164,1.203500032,1
58,1635,119,4,55,10.97380257,1,0.0708289668,1.355550051,3
58,2709,135,7,55,16.18502426,4,0.2697850764,2.471100092,3
53,1017,75,5,65,5.673066616,6,0.02919526771,0.9051499963,4
46,228,54,2,69,7.74776125,6,0.003958083689,0.7178000212,1
49,964,85,3,60,7.766949654,1,0.02658357471,1.485049963,4
44,633,58,2,62,5.29102087,6,0.004486772232,0.8321499825,1
47,571,57,2,65,4.654892921,6,0.01105418988,1.232200027,1
56,1774,88,6,58,6.255380154,1,0.01481842622,1.336349964,3
46,327,56,2,64,7.827662945,9,0.01855285466,0.7795500159,1
50,1387,75,4,58,7.908875465,3,0.03593290225,1.528249979,4
49,1208,59,2,61,10.11738777,6,0.02033370547,1.301749945,1
47,122,75,2,57,7.281767368,9,0.01448371727,1.419999957,1
56,1224,81,4,59,10.97380257,1,0.04547533393,1.369950056,2
48,1074,55,2,64,10.38089371,6,0.002849796554,1.229650021,1
54,2120,85,2,68,15.5562582,4,0.008659715764,1.3398,4
48,1166,59,2,60,5.945804596,6,0.005823027808,1.103649974,1
49,1128,81,4,66,6.031561852,4,0.009234542958,0.8206999898,4
59,2668,146,8,56,9.457807541,4,0.128508389,1.983899951,3
48,2031,97,2,67,9.759883881,6,0.01542484481,1.578250051,4
47,826,60,2,63,5.208451271,3,0.002558334265,0.8916000128,1
56,1661,96,4,54,22.19878006,1,0.01707967557,1.774250031,2
43,640,46,2,63,5.086588383,6,0.006205378566,1.093799949,1
56,2099,92,5,58,18.46917534,1,0.3162014484,3.500200033,0
45,674,54,2,63,4.297014713,6,0.004106677603,0.8488000035,1
46,1875,109,5,58,17.2395401,4,0.01110509597,1.983450055,3
60,1716,117,6,55,14.79787159,1,0.05733483285,1.361600041,3
47,1219,64,2,70,4.530303001,6,0.01788349636,1.28065002,1
47,105,65,2,59,7.281767368,6,0.02305930853,1.721699953,1
47,102,80,2,56,7.281767368,6,0.02933212928,1.482650042,1
57,1816,86,6,57,18.35881233,3,0.02426662482,1.671599984,2
54,2236,96,4,64,9.759883881,4,0.01758719049,1.716500044,4
59,1684,130,5,57,14.75756168,1,0.07001061738,1.296499968,3
54,1304,68,4,57,22.78585052,1,0.02531537972,1.856950045,2
49,959,65,3,64,4.382484436,3,0.01109571755,1.271800041,4
59,1445,101,4,56,10.97380257,1,0.06410305202,1.388399959,2
53,2138,98,5,58,18.46917534,1,0.3439179957,2.902149916,0
56,2495,122,7,55,17.52159691,1,0.7219899893,3.759299994,0
50,678,67,2,66,7.766949654,4,0.02052811719,1.35769999,1
52,1783,73,4,66,9.387795448,3,0.03913148493,1.583899975,4
55,1943,102,5,57,12.68871689,1,0.006185417529,1.960049987,3
52,1785,87,4,65,9.387795448,3,0.03942128643,1.564700007,4
55,1323,89,3,58,19.75752831,1,0.006083068904,1.590399981,2
50,1777,73,5,60,6.495947361,3,0.01030885987,1.206449986,4
58,1339,92,4,56,13.87384796,1,0.02618062682,1.439800024,2
48,772,56,2,63,7.301342487,6,0.03934450075,1.363549948,1
50,765,73,4,65,6.17125845,6,0.009309298359,0.8788999915,1
57,1254,73,3,59,18.11284447,4,0.02094196528,1.485649943,2
45,693,58,2,62,4.508432388,6,0.002961532911,0.9860000014,1
46,687,60,2,70,7.766949654,3,0.03586927429,1.498250008,1
46,319,67,2,66,5.596578121,6,0.02133091725,1.079749942,1
58,1977,95,5,62,4.484677315,1,0.04738913849,0.846050024,4
57,1283,70,4,56,22.06632042,4,0.01751596108,1.724750042,2
57,2237,91,4,59,18.46917534,1,0.3858667612,3.446249962,0
50,1590,83,4,66,13.96080685,4,0.5595291257,3.452950001,0
55,1375,81,4,59,12.24644375,1,0.01203280129,1.425600052,2
46,752,85,2,66,8.634547234,1,0.03103236482,1.48119998,4
48,1482,73,2,66,7.467814445,3,0.0601308383,1.57130003,4
54,1955,88,4,64,9.387795448,4,0.01399888471,1.678500056,4
54,1314,64,4,57,20.47533417,4,0.03388755396,1.830000043,2
44,41,95,2,62,0.6350000501,6,0.01657114737,1.321249962,1
49,1456,71,4,66,10.61996555,4,0.05300359428,1.200500011,4
58,2711,140,7,56,16.18502426,4,0.4867406189,3.424700022,0
47,34,77,2,59,7.281767368,9,0.03187189996,1.306249976,1
53,1867,104,4,64,9.580809593,4,0.07500584424,1.760699987,4
48,1082,67,2,73,12.68012905,6,0.4517172277,3.430000067,1
54,1198,77,3,67,12.24644375,3,0.005246692803,1.406000018,4
44,2245,138,8,55,12.13683319,4,0.005810568109,2.101999998,3
49,1608,55,2,60,7.467814445,6,0.02009254694,1.225900054,1
56,1867,95,6,59,17.35907745,1,0.008897189051,1.942399979,2
52,1395,91,4,66,15.18422127,1,0.5250239372,3.553849936,0
59,1200,100,4,56,12.91508484,1,0.03217418864,1.33615005,2
47,860,67,2,67,5.208451271,6,0.004600087646,0.929700017,1
48,418,54,2,70,6.663610458,6,0.008963214234,1.228099942,1
45,929,57,2,62,5.142932415,6,0.00337194046,0.9064499736,1
45,245,54,2,61,5.656566143,6,0.03563929349,1.384299994,1
54,2182,110,5,62,10.34131336,1,0.03719536588,1.771649957,3
51,1832,76,4,66,6.378098965,4,0.0217326358,1.277349949,4
58,1668,115,5,55,18.14617348,1,0.01112668682,1.616549969,3
46,82,56,2,60,6.394533634,6,0.02866758592,1.34344995,1
54,1190,93,4,58,10.63206768,1,0.04530771449,1.461949944,2
48,861,65,2,64,4.297014713,3,0.003038329538,1.031450033,1
45,2251,137,7,56,12.68871689,4,0.006089753006,2.048150063,3
54,1393,77,4,65,12.61479092,4,0.03658304736,2.074150085,4
54,2114,91,4,60,18.46917534,1,0.3730171323,3.422699928,0
55,2451,125,6,54,19.58197975,1,0.5545152426,3.195149899,0
45,572,60,2,63,5.29102087,6,0.008501976728,1.17445004,1
51,1647,87,3,64,10.82009888,1,0.03067590483,1.677549958,4
52,1274,78,3,58,10.63206768,1,0.05435677618,1.458349943,4
55,2449,147,9,57,16.12587166,4,0.3230653107,3.05734992,3
46,621,57,2,64,5.29102087,6,0.004626677837,0.8152499795,1
57,1480,83,4,53,22.19878006,1,0.03525335714,1.838799953,2
58,1399,95,4,58,10.63206768,1,0.066773206,1.381450057,2
44,662,58,2,63,5.005792141,6,0.007960055955,1.087499976,1
51,1176,74,2,63,18.32628441,6,0.01586177386,1.539899945,4
56,2529,120,6,55,17.76881218,4,0.7079277635,3.573499918,0
53,1347,67,4,60,19.73941994,4,0.04126864299,1.824800014,2
45,1058,55,2,63,6.637675762,6,0.04078364372,1.418449998,1
51,1652,82,3,64,16.17746353,1,0.6805960536,3.509150028,0
47,1195,54,2,61,10.38089371,6,0.02560839429,1.289199948,1
48,1036,58,2,67,6.637675762,6,0.02705368027,1.470100045,1
50,1397,69,4,60,5.276130676,6,0.01863423921,1.179700017,4
51,998,91,4,60,7.766949654,1,0.02263000421,1.518900037,4
50,1434,77,3,61,6.495947361,3,0.01140248403,1.162649989,4
44,1076,55,2,58,5.05257988,6,0.005183308851,1.027799964,1
46,667,63,2,62,4.621278763,6,0.02714474499,1.303150058,1
45,1011,71,2,61,5.05257988,6,0.00268570194,0.9789999723,1
57,1751,81,5,56,20.11994362,1,0.009671184234,1.938899994,2
44,2026,126,6,56,16.75114441,4,0.005756296217,2.034699917,3
51,1708,88,3,64,10.82009888,1,0.108799018,2.352099895,4
46,734,58,2,66,7.68307972,6,0.02469463088,1.308949947,1
48,10,81,3,61,9.543818474,6,0.01960359514,1.407699943,1
47,68,66,2,65,0.6350000501,6,0.00243367767,1.241649985,1
46,987,83,2,68,5.880603313,4,0.01370027289,1.668799996,1
56,1285,70,4,57,22.06632042,1,0.02793488838,1.738749981,2
47,1560,79,4,67,16.17746353,1,0.4071389437,3.2806499,0
52,1770,111,7,61,18.1607132,4,0.5706638098,3.625050068,0
48,841,62,2,63,6.637675762,6,0.008189449087,1.278749943,1
56,1788,118,7,56,20.81811714,1,0.005906599108,1.583150029,3
56,2303,115,5,57,18.08596802,1,0.3635706306,3.640599966,0
56,1365,97,5,54,21.16743279,1,0.01474578213,1.531599998,2
45,868,60,2,64,4.854311943,6,0.009151420556,1.241150022,1
55,2232,108,5,56,19.58197975,1,0.5980875492,3.66444993,0
50,2013,91,2,68,7.801126957,4,0.01908813044,1.640599966,4
48,488,56,2,68,6.663610458,6,0.006033404265,1.173949957,1
47,211,60,2,64,5.656566143,6,0.01799291372,1.093050003,1
44,49,63,3,61,7.281767368,9,0.01737309992,1.483299971,1
47,169,52,1,67,5.36279583,9,0.02087710053,1.180150032,1
51,1810,85,5,67,8.919608116,4,0.01921002939,1.665400028,4
55,1854,86,4,57,17.35907745,1,0.006805235054,2.022900105,2
56,2417,111,5,58,9.580809593,4,0.03809636459,1.748849988,3
48,771,76,2,62,4.749230862,6,0.02179504931,1.140200019,1
46,945,65,2,60,10.38089371,6,0.0211455822,1.345399976,1
57,1668,92,5,57,19.17979622,4,0.02751640044,1.593099952,2
46,1088,75,2,64,4.234931946,3,0.006505935453,1.195299983,4
51,1424,94,4,63,15.18422127,1,0.5154984593,3.384949923,0
57,1604,78,4,57,21.88551903,1,0.02194719017,2.032799959,2
46,16,75,3,61,9.543818474,6,0.02488880791,1.413750052,1
49,1361,77,3,60,6.495947361,3,0.01313153934,1.162150025,4
53,2137,95,5,58,18.46917534,4,0.350420624,2.936650038,0
47,126,53,1,66,5.36279583,6,0.02133908309,0.804099977,1
55,2354,117,5,55,18.08596802,4,0.5207820535,3.854199886,0
57,1262,88,3,59,13.50076485,1,0.05526651442,1.422549963,2
43,628,57,2,64,5.142932415,6,0.004172819201,0.8356999755,1
48,766,58,2,67,7.301342487,6,0.0186672695,1.318449974,1
57,1591,96,5,54,22.19878006,1,0.026948018,1.847949982,2
52,1293,79,3,59,12.24644375,4,0.006705751177,1.515149951,4
48,133,59,2,67,5.36279583,6,0.01182418782,1.163450003,1
49,1026,69,2,65,4.874920368,4,0.0332486555,0.9352499843,1
56,1242,77,5,57,21.16743279,4,0.006966689602,1.718649983,2
50,1933,89,3,65,6.606188297,4,0.01654226892,1.671249986,4
56,1866,90,5,59,17.35907745,1,0.02085115388,2.107500076,2
48,1106,72,3,58,11.05469418,6,0.01420440339,1.325950027,1
51,1850,91,4,68,16.04195404,1,0.02559544146,1.586599946,4
46,323,61,2,66,5.596578121,6,0.01509550773,0.9842000008,1
54,1173,72,3,60,18.45620918,3,0.03554596007,1.727149963,2
54,2074,90,3,59,18.38701248,1,0.3216728866,3.282399893,0
57,1830,107,5,56,20.11994362,1,0.009671966545,1.980250001,2
57,2043,110,6,57,20.81811714,1,0.007524105255,1.707299948,3
45,25,85,5,62,8.313504219,6,0.0103274798,1.237599969,1
53,2426,117,6,61,16.99972534,4,0.1092071831,1.84315002,3
45,255,53,2,65,5.596578121,6,0.01658447832,1.036200047,1
44,1265,53,2,59,5.945804596,6,0.01546382345,1.228700042,1
46,339,58,2,68,7.827662945,6,0.009896551259,1.117799997,1
48,1984,102,5,59,18.38701248,4,0.07514403015,2.316950083,3
56,1503,85,4,55,22.19878006,1,0.01049819961,1.766149998,2
49,1210,70,3,60,11.05469418,1,0.02496986836,1.405850053,4
48,708,70,2,61,4.621278763,6,0.01017706189,1.046849966,1
47,577,63,2,69,4.734521866,6,0.007014317438,0.8338999748,1
47,338,63,2,64,5.596578121,6,0.01399325952,1.114549994,1
43,2154,131,6,56,16.75114441,1,0.003121076385,2.022049904,3
56,1750,86,6,60,13.32112122,3,0.005484424066,1.593050003,2
57,1547,101,5,53,22.19878006,1,0.007425148971,1.809749961,2
55,1298,70,5,58,18.32628441,1,0.03119548038,1.549999952,2
55,1994,123,5,61,10.82009888,1,0.06661061198,1.88349998,3
49,1909,103,5,58,17.2395401,1,0.02604221925,2.114749908,3
54,2258,104,5,57,19.86532021,1,0.4938648641,3.501100063,0
47,497,59,2,69,4.616046906,6,0.001135924598,0.9251499772,1
47,746,62,2,65,7.68307972,4,0.009824657813,1.401149988,1
54,1301,85,3,61,11.69568157,1,0.01211294811,1.60255003,4
56,1797,95,5,57,17.2395401,1,0.008729342371,2.059299946,2
48,713,51,2,63,5.208451271,6,0.01218392421,0.8008999825,1
57,1821,89,6,56,17.2395401,1,0.01700645313,2.049099922,2
50,1763,81,3,67,11.28345966,4,0.0375883393,1.477749944,4
44,1108,61,2,68,4.530303001,6,0.0207934659,1.23605001,1
52,1894,90,5,65,6.669222355,1,0.03995088115,1.497449994,4
56,2283,126,4,61,10.34131336,1,0.02712469548,1.876549959,3
60,2161,132,6,53,20.81811714,4,0.02232574858,1.973850012,3
49,1076,82,3,66,12.68012905,1,0.4375107586,3.264549971,0
47,894,63,2,64,5.142932415,3,0.004898935091,0.8907999992,1
45,117,55,2,60,6.394533634,6,0.0116201425,1.552150011,1
55,1202,74,4,60,18.11284447,1,0.01881514676,1.369199991,2
46,96,71,2,65,5.248128891,6,0.005165740848,1.197849989,1
47,746,60,2,61,4.297014713,6,0.003027769038,0.8776000142,1
46,779,70,2,66,5.142932415,3,0.005306688137,0.8708500266,1
54,1276,82,3,65,14.86999321,1,0.008719583042,1.607650042,4
47,24,70,2,66,3.873099566,6,0.02234746329,1.252750039,1
50,1692,76,2,66,5.635867119,3,0.007159052882,1.163599968,4
48,141,65,4,64,5.248128891,6,0.01458134595,1.295750022,1
54,2105,92,4,59,18.46917534,1,0.326449275,2.863749981,0
47,62,72,2,63,5.248128891,6,0.01528754178,1.29124999,1
48,1170,51,2,60,11.19084549,6,0.0391093716,1.34284997,1
54,2093,134,8,55,17.52159691,1,0.4782851934,2.747750044,0
57,1805,87,5,58,17.2395401,1,0.009858962148,2.050499916,2
49,1491,63,2,63,10.61996555,3,0.0674527362,1.324200034,4
56,1904,108,5,59,9.997665405,4,0.003414515639,2.049999952,3
57,1820,79,5,58,17.2395401,4,0.05068279803,2.052400112,2
49,1244,67,2,58,10.11738777,6,0.0120744016,1.232900023,1
50,1055,102,5,60,8.634547234,1,0.02752661519,1.489400029,4
54,1289,76,5,57,21.16743279,4,0.02122788131,1.506299973,2
49,1651,58,2,62,6.495947361,6,0.01409021579,1.215450048,1
45,1060,59,2,60,5.276130676,6,0.009524215944,0.9142500162,1
49,1219,63,2,68,10.61869431,6,0.02595814504,1.237450004,1
45,591,53,2,63,5.086588383,6,0.003121388843,0.8446000218,1
47,650,49,1,67,6.537003994,6,0.007165934425,1.15260005,1
59,1372,104,4,56,13.87384796,1,0.05921755731,1.402449965,2
50,1045,72,3,68,14.26134014,6,0.0689836219,2.125999928,4
48,947,63,2,66,4.874920368,6,0.004331749864,1.00454998,1
47,613,55,2,65,4.734521866,6,0.01029865164,1.209450006,1
46,24,62,3,62,6.391897678,6,0.02499516681,1.265699983,1
55,1248,82,4,61,19.79767227,3,0.01042100508,1.616050005,2
57,2338,119,6,58,7.377353191,4,0.05252828449,1.330800056,3
55,1855,85,2,65,18.25143433,1,0.02233196981,1.809849977,4
48,2118,99,4,65,6.775710106,4,0.0373656936,1.738950014,4
45,868,59,2,63,4.873876572,6,0.00508167455,0.8704500198,1
52,1449,83,4,58,5.276130676,6,0.0281932652,1.040500045,4
57,1630,77,5,56,21.88551903,1,0.01210888382,2.001650095,2
55,1662,81,4,58,22.41001701,1,0.12432684,2.28550005,2
56,1516,103,6,53,22.19878006,1,0.03396169469,1.840600014,2
42,860,60,2,63,4.873876572,6,0.002846747637,0.8972499967,1
52,1852,79,3,65,18.25143433,4,0.04274104536,1.735700011,4
53,1089,92,3,60,13.87384796,1,0.03127463907,1.380699992,2
56,1330,80,4,57,22.19878006,1,0.01033380348,1.533550024,2
57,1711,106,5,55,22.31351089,1,0.02786589414,1.984150052,2
49,473,58,2,66,4.822091579,6,0.008807186969,0.7864000201,1
55,1575,92,5,61,25.39999962,1,0.006302346941,1.245049953,2
46,632,62,2,65,4.397960186,6,0.01059783157,1.27125001,1
57,1845,102,4,56,20.81811714,1,0.008348208852,1.646950006,2
53,1146,74,3,65,18.11284447,1,0.03044781089,1.457800031,4
58,2041,125,7,56,16.26383781,1,0.3703375161,2.999550104,0
45,22,69,2,59,7.281767368,6,0.01152567938,1.395849943,1
55,1334,89,4,60,14.86999321,1,0.008448395878,1.542750001,2
46,951,56,2,60,4.854311943,6,0.003273721086,0.9240499735,1
46,862,69,2,64,4.873876572,4,0.005641872529,1.076850057,1
49,2060,95,5,61,10.85290432,1,0.06410853565,1.191349983,4
51,1561,89,4,59,5.56032896,6,0.01634403691,1.116350055,4
45,136,76,2,62,6.394533634,6,0.035266269,1.299200058,1
48,180,64,2,62,7.871505737,9,0.0438494347,1.171049953,1
47,1132,61,2,61,5.32907486,6,0.01853074878,1.154800057,1
45,2268,137,9,55,12.68871689,4,0.007122280076,2.051049948,3
54,1729,87,4,63,12.61479092,4,0.07237534225,2.134749889,4
45,629,55,2,64,5.29102087,6,0.002819088753,0.8411999941,1
53,1148,77,3,62,18.11284447,1,0.02436399274,1.512099981,2
45,634,53,2,68,4.792830467,6,0.002317137085,0.938650012,1
57,2666,145,15,53,15.18422127,4,0.5856661797,3.525549889,0
58,2459,123,5,57,11.64798927,4,0.1011810079,1.975200057,3
42,945,56,2,61,4.873876572,6,0.008775687777,0.922450006,1
50,1661,75,2,74,10.85290432,6,0.03555903956,1.30219996,4
46,270,56,2,64,7.74776125,6,0.003429289442,0.8906499743,1
49,1164,85,3,67,12.68012905,4,0.3975718319,3.259049892,4
48,1143,62,2,64,4.530303001,3,0.0143543249,1.214650035,4
47,1932,87,3,70,6.248797894,6,0.01131141745,1.646350026,4
46,1001,62,2,61,10.38089371,6,0.02086794563,1.340450048,1
57,1781,88,5,57,20.11994362,1,0.007288867142,2.056649923,2
56,1362,80,5,57,22.78585052,1,0.03663052246,1.809299946,2
47,1143,64,2,70,4.530303001,4,0.02111703344,1.224149942,1
46,335,44,2,66,7.827662945,6,0.02570793964,1.264999986,1
47,110,70,3,62,4.577061176,6,0.01581498235,1.228099942,1
47,1103,64,3,59,5.32907486,6,0.007561025675,0.9645500183,1
54,1309,93,4,58,8.634547234,1,0.01794262975,1.255749941,2
49,1532,85,4,63,6.255380154,1,0.0277591683,1.524399996,4
44,101,44,1,74,4.568655968,6,0.002487025689,1.160599947,1
48,921,68,3,71,6.748383045,4,0.006484836806,0.8705999851,1
52,1266,85,5,58,6.748383045,1,0.02617445588,1.243100047,4
48,1278,65,3,61,7.908875465,6,0.01733915694,1.155050039,1
45,40,65,2,62,8.313504219,6,0.009157814085,0.9003499746,1
46,124,60,2,63,6.372194767,6,0.0253304746,1.374650002,1
